policyId,county,construction
231103,MONROE COUNTY,Masonry
763273,MONROE COUNTY,Wood
304751,MONROE COUNTY,Reinforced Masonry
558829,MONROE COUNTY,Masonry
412669,MONROE COUNTY,Wood
912123,MONROE COUNTY,Masonry
596803,MONROE COUNTY,Masonry
797670,MONROE COUNTY,Reinforced Masonry
762253,MONROE COUNTY,Masonry
657379,MONROE COUNTY,Reinforced Masonry
321103,MONROE COUNTY,Masonry
296609,MONROE COUNTY,Reinforced Masonry
527239,MONROE COUNTY,Wood
792674,MONROE COUNTY,Reinforced Masonry
245428,MONROE COUNTY,Masonry
277283,MONROE COUNTY,Reinforced Masonry
113635,MONROE COUNTY,Masonry
101504,MONROE COUNTY,Reinforced Concrete
199163,MONROE COUNTY,Wood
836396,MONROE COUNTY,Wood
696558,MONROE COUNTY,Wood
674139,MIAMI DADE COUNTY,Masonry
727322,MIAMI DADE COUNTY,Wood
346730,MIAMI DADE COUNTY,Masonry
366523,MIAMI DADE COUNTY,Reinforced Masonry
903192,MIAMI DADE COUNTY,Masonry
940013,MIAMI DADE COUNTY,Wood
530178,MONROE COUNTY,Reinforced Concrete
900412,MONROE COUNTY,Steel Frame
741760,MONROE COUNTY,Masonry
268679,MONROE COUNTY,Reinforced Masonry
444368,MONROE COUNTY,Reinforced Masonry
567736,MONROE COUNTY,Masonry
207500,MONROE COUNTY,Wood
982605,MONROE COUNTY,Wood
936778,MONROE COUNTY,Wood
311671,MONROE COUNTY,Reinforced Masonry
240428,MONROE COUNTY,Wood
544076,MONROE COUNTY,Wood
473092,MONROE COUNTY,Masonry
274857,MONROE COUNTY,Wood
306559,MONROE COUNTY,Reinforced Masonry
762248,MONROE COUNTY,Reinforced Masonry
469228,MONROE COUNTY,Reinforced Masonry
153251,MONROE COUNTY,Masonry
965068,MONROE COUNTY,Masonry
956439,MONROE COUNTY,Reinforced Concrete
269721,MONROE COUNTY,Masonry
778314,MONROE COUNTY,Reinforced Masonry
289021,MONROE COUNTY,Masonry
216733,MONROE COUNTY,Reinforced Masonry
298848,MONROE COUNTY,Reinforced Masonry
534017,MONROE COUNTY,Reinforced Masonry
343998,MONROE COUNTY,Reinforced Masonry
950242,MONROE COUNTY,Reinforced Masonry
727380,MONROE COUNTY,Reinforced Masonry
644864,MONROE COUNTY,Masonry
778880,MONROE COUNTY,Wood
815428,MONROE COUNTY,Masonry
970091,MONROE COUNTY,Masonry
132573,MONROE COUNTY,Masonry
158528,MONROE COUNTY,Wood
314182,MONROE COUNTY,Masonry
112627,MONROE COUNTY,Reinforced Masonry
462677,MONROE COUNTY,Reinforced Masonry
102825,MONROE COUNTY,Masonry
640962,MONROE COUNTY,Wood
101365,MONROE COUNTY,Reinforced Concrete
123193,MONROE COUNTY,Wood
486451,MONROE COUNTY,Wood
813335,MONROE COUNTY,Reinforced Masonry
639087,MONROE COUNTY,Wood
985443,MONROE COUNTY,Steel Frame
119419,MONROE COUNTY,Steel Frame
670969,MONROE COUNTY,Reinforced Masonry
317514,MONROE COUNTY,Wood
647783,MONROE COUNTY,Wood
397964,MONROE COUNTY,Wood
723102,MONROE COUNTY,Masonry
361185,MONROE COUNTY,Masonry
832414,MONROE COUNTY,Masonry
821962,MONROE COUNTY,Wood
433437,MONROE COUNTY,Wood
253024,MONROE COUNTY,Wood
867950,MONROE COUNTY,Wood
186385,MONROE COUNTY,Masonry
448610,MONROE COUNTY,Wood
259120,MONROE COUNTY,Wood
668704,MONROE COUNTY,Wood
311924,MONROE COUNTY,Masonry
496714,MONROE COUNTY,Reinforced Masonry
855607,MONROE COUNTY,Reinforced Masonry
604762,MONROE COUNTY,Wood
706504,MONROE COUNTY,Masonry
917489,MONROE COUNTY,Wood
249396,MONROE COUNTY,Wood
287691,MONROE COUNTY,Reinforced Masonry
725567,MONROE COUNTY,Wood
728075,MONROE COUNTY,Wood
479650,MONROE COUNTY,Masonry
962378,MONROE COUNTY,Wood
731845,MONROE COUNTY,Masonry
433924,MONROE COUNTY,Masonry
995926,MONROE COUNTY,Masonry
580446,MONROE COUNTY,Masonry
970181,MONROE COUNTY,Masonry
627755,MONROE COUNTY,Masonry
897374,MONROE COUNTY,Wood
524851,MONROE COUNTY,Wood
716511,MONROE COUNTY,Wood
871411,MONROE COUNTY,Wood
987164,MONROE COUNTY,Wood
888675,MONROE COUNTY,Wood
514799,MONROE COUNTY,Masonry
116587,MONROE COUNTY,Masonry
937088,MONROE COUNTY,Reinforced Masonry
533566,MONROE COUNTY,Masonry
723642,MONROE COUNTY,Wood
255541,MONROE COUNTY,Masonry
717878,MONROE COUNTY,Wood
867404,MONROE COUNTY,Wood
993402,MONROE COUNTY,Wood
208279,MONROE COUNTY,Wood
971330,MONROE COUNTY,Wood
434732,MONROE COUNTY,Masonry
522820,MONROE COUNTY,Reinforced Concrete
453322,MONROE COUNTY,Reinforced Masonry
892782,MONROE COUNTY,Reinforced Masonry
239318,MONROE COUNTY,Reinforced Concrete
303969,MONROE COUNTY,Wood
150941,MONROE COUNTY,Wood
317785,MONROE COUNTY,Wood
178729,MONROE COUNTY,Wood
961070,MONROE COUNTY,Wood
265661,MIAMI DADE COUNTY,Wood
422336,MIAMI DADE COUNTY,Reinforced Masonry
933367,MIAMI DADE COUNTY,Reinforced Masonry
979358,MIAMI DADE COUNTY,Reinforced Masonry
211956,MIAMI DADE COUNTY,Masonry
615932,MIAMI DADE COUNTY,Wood
529044,MIAMI DADE COUNTY,Masonry
437411,MIAMI DADE COUNTY,Masonry
799963,MIAMI DADE COUNTY,Wood
437194,MIAMI DADE COUNTY,Wood
463916,MIAMI DADE COUNTY,Wood
786477,MIAMI DADE COUNTY,Reinforced Masonry
284648,MIAMI DADE COUNTY,Masonry
308211,MIAMI DADE COUNTY,Wood
326848,MIAMI DADE COUNTY,Wood
917790,MIAMI DADE COUNTY,Wood
230361,MIAMI DADE COUNTY,Reinforced Masonry
423631,MIAMI DADE COUNTY,Reinforced Masonry
399101,MIAMI DADE COUNTY,Wood
852262,MIAMI DADE COUNTY,Wood
292857,MIAMI DADE COUNTY,Wood
773368,MIAMI DADE COUNTY,Wood
908925,MIAMI DADE COUNTY,Wood
161938,MIAMI DADE COUNTY,Wood
909111,MIAMI DADE COUNTY,Masonry
209822,MIAMI DADE COUNTY,Reinforced Masonry
181587,MIAMI DADE COUNTY,Masonry
324787,MIAMI DADE COUNTY,Masonry
440324,MIAMI DADE COUNTY,Wood
338467,MIAMI DADE COUNTY,Wood
296653,MIAMI DADE COUNTY,Wood
909785,MIAMI DADE COUNTY,Reinforced Masonry
882411,MIAMI DADE COUNTY,Wood
215493,MIAMI DADE COUNTY,Masonry
407180,MIAMI DADE COUNTY,Wood
154564,MIAMI DADE COUNTY,Wood
493120,MIAMI DADE COUNTY,Wood
561686,MIAMI DADE COUNTY,Wood
544991,MIAMI DADE COUNTY,Wood
262583,MIAMI DADE COUNTY,Reinforced Masonry
595616,MIAMI DADE COUNTY,Masonry
751747,MIAMI DADE COUNTY,Wood
819096,MIAMI DADE COUNTY,Wood
721385,MIAMI DADE COUNTY,Wood
360713,MIAMI DADE COUNTY,Masonry
412208,MIAMI DADE COUNTY,Masonry
658260,MIAMI DADE COUNTY,Masonry
441248,MIAMI DADE COUNTY,Masonry
234470,MIAMI DADE COUNTY,Wood
719957,MIAMI DADE COUNTY,Wood
281190,MIAMI DADE COUNTY,Masonry
206782,MIAMI DADE COUNTY,Reinforced Masonry
353699,MIAMI DADE COUNTY,Masonry
354346,MIAMI DADE COUNTY,Reinforced Masonry
636573,MIAMI DADE COUNTY,Wood
500754,MIAMI DADE COUNTY,Reinforced Masonry
309053,MIAMI DADE COUNTY,Masonry
509197,MIAMI DADE COUNTY,Masonry
960948,MIAMI DADE COUNTY,Reinforced Masonry
186647,MIAMI DADE COUNTY,Masonry
644557,MIAMI DADE COUNTY,Masonry
663827,MIAMI DADE COUNTY,Wood
139287,MIAMI DADE COUNTY,Wood
108505,MIAMI DADE COUNTY,Masonry
581904,MIAMI DADE COUNTY,Masonry
201634,MIAMI DADE COUNTY,Masonry
220805,MIAMI DADE COUNTY,Wood
843752,MIAMI DADE COUNTY,Masonry
812253,MIAMI DADE COUNTY,Wood
428565,MIAMI DADE COUNTY,Wood
296822,MIAMI DADE COUNTY,Reinforced Masonry
411380,MIAMI DADE COUNTY,Wood
864096,MIAMI DADE COUNTY,Wood
737797,MIAMI DADE COUNTY,Wood
728913,MIAMI DADE COUNTY,Wood
925127,MIAMI DADE COUNTY,Wood
450464,MIAMI DADE COUNTY,Wood
520761,MIAMI DADE COUNTY,Wood
455341,MIAMI DADE COUNTY,Wood
113020,MIAMI DADE COUNTY,Wood
222714,MIAMI DADE COUNTY,Wood
145650,MIAMI DADE COUNTY,Wood
479012,MIAMI DADE COUNTY,Wood
222962,MIAMI DADE COUNTY,Wood
339899,MIAMI DADE COUNTY,Wood
297228,MIAMI DADE COUNTY,Wood
315182,MIAMI DADE COUNTY,Wood
831513,MIAMI DADE COUNTY,Wood
101500,MIAMI DADE COUNTY,Wood
483269,MIAMI DADE COUNTY,Wood
236533,MIAMI DADE COUNTY,Masonry
882911,MIAMI DADE COUNTY,Wood
181972,MIAMI DADE COUNTY,Wood
764186,MIAMI DADE COUNTY,Wood
881413,MIAMI DADE COUNTY,Wood
768154,MIAMI DADE COUNTY,Wood
412783,MIAMI DADE COUNTY,Wood
511101,MIAMI DADE COUNTY,Wood
787254,MIAMI DADE COUNTY,Wood
209173,MIAMI DADE COUNTY,Masonry
244862,MIAMI DADE COUNTY,Wood
407808,MIAMI DADE COUNTY,Wood
565967,MIAMI DADE COUNTY,Masonry
520300,MIAMI DADE COUNTY,Masonry
111068,MIAMI DADE COUNTY,Wood
462923,MIAMI DADE COUNTY,Reinforced Concrete
655827,MIAMI DADE COUNTY,Wood
105113,MIAMI DADE COUNTY,Wood
718454,MIAMI DADE COUNTY,Masonry
988612,MIAMI DADE COUNTY,Wood
737058,MIAMI DADE COUNTY,Wood
898476,MIAMI DADE COUNTY,Wood
247709,MIAMI DADE COUNTY,Masonry
499717,MIAMI DADE COUNTY,Reinforced Masonry
776599,MIAMI DADE COUNTY,Reinforced Masonry
921085,MIAMI DADE COUNTY,Reinforced Masonry
605329,MIAMI DADE COUNTY,Wood
902694,MIAMI DADE COUNTY,Reinforced Masonry
360492,MIAMI DADE COUNTY,Reinforced Masonry
839284,MIAMI DADE COUNTY,Reinforced Masonry
202508,MIAMI DADE COUNTY,Masonry
210514,MIAMI DADE COUNTY,Wood
797593,MIAMI DADE COUNTY,Wood
164208,MIAMI DADE COUNTY,Wood
415705,MIAMI DADE COUNTY,Wood
267483,MIAMI DADE COUNTY,Wood
969085,MIAMI DADE COUNTY,Masonry
213663,MIAMI DADE COUNTY,Reinforced Masonry
186288,MIAMI DADE COUNTY,Masonry
167459,MIAMI DADE COUNTY,Steel Frame
922061,MIAMI DADE COUNTY,Masonry
170055,MIAMI DADE COUNTY,Reinforced Masonry
243733,MIAMI DADE COUNTY,Reinforced Concrete
850186,MIAMI DADE COUNTY,Masonry
781934,MIAMI DADE COUNTY,Masonry
915393,MIAMI DADE COUNTY,Masonry
393665,MIAMI DADE COUNTY,Masonry
910114,MIAMI DADE COUNTY,Masonry
683856,MIAMI DADE COUNTY,Masonry
360400,MIAMI DADE COUNTY,Reinforced Masonry
311428,MIAMI DADE COUNTY,Masonry
800548,MIAMI DADE COUNTY,Wood
147115,MIAMI DADE COUNTY,Reinforced Masonry
479014,MIAMI DADE COUNTY,Masonry
797991,MIAMI DADE COUNTY,Wood
178985,MIAMI DADE COUNTY,Masonry
917661,MIAMI DADE COUNTY,Reinforced Concrete
769319,MIAMI DADE COUNTY,Masonry
318058,MIAMI DADE COUNTY,Reinforced Masonry
247198,MIAMI DADE COUNTY,Masonry
962640,MIAMI DADE COUNTY,Wood
475332,MIAMI DADE COUNTY,Masonry
713095,MIAMI DADE COUNTY,Reinforced Concrete
240718,MIAMI DADE COUNTY,Wood
984143,MIAMI DADE COUNTY,Wood
911815,MIAMI DADE COUNTY,Reinforced Masonry
377992,MIAMI DADE COUNTY,Masonry
116801,MIAMI DADE COUNTY,Masonry
641604,MIAMI DADE COUNTY,Wood
530750,MIAMI DADE COUNTY,Reinforced Concrete
710162,MIAMI DADE COUNTY,Wood
515132,MIAMI DADE COUNTY,Masonry
134956,MIAMI DADE COUNTY,Reinforced Masonry
278557,MIAMI DADE COUNTY,Reinforced Masonry
458097,MIAMI DADE COUNTY,Wood
651748,MIAMI DADE COUNTY,Wood
601427,MIAMI DADE COUNTY,Wood
822099,MIAMI DADE COUNTY,Wood
991665,MIAMI DADE COUNTY,Masonry
954417,MIAMI DADE COUNTY,Wood
436620,MIAMI DADE COUNTY,Wood
592933,MIAMI DADE COUNTY,Wood
748099,MIAMI DADE COUNTY,Wood
825042,MIAMI DADE COUNTY,Wood
857524,MIAMI DADE COUNTY,Wood
778421,MIAMI DADE COUNTY,Wood
947981,MIAMI DADE COUNTY,Wood
200039,MIAMI DADE COUNTY,Masonry
708859,MIAMI DADE COUNTY,Masonry
258988,MIAMI DADE COUNTY,Wood
521236,MIAMI DADE COUNTY,Wood
849387,MIAMI DADE COUNTY,Wood
329180,MIAMI DADE COUNTY,Masonry
133093,MIAMI DADE COUNTY,Masonry
588938,MIAMI DADE COUNTY,Masonry
186002,MIAMI DADE COUNTY,Masonry
930080,MIAMI DADE COUNTY,Wood
695014,MIAMI DADE COUNTY,Masonry
212576,MIAMI DADE COUNTY,Wood
721979,MIAMI DADE COUNTY,Masonry
342768,MIAMI DADE COUNTY,Masonry
341665,MIAMI DADE COUNTY,Masonry
174514,MIAMI DADE COUNTY,Masonry
977538,MIAMI DADE COUNTY,Masonry
900795,MIAMI DADE COUNTY,Masonry
217274,MIAMI DADE COUNTY,Masonry
170525,MIAMI DADE COUNTY,Masonry
741624,MIAMI DADE COUNTY,Wood
364038,MIAMI DADE COUNTY,Reinforced Masonry
228501,MIAMI DADE COUNTY,Reinforced Masonry
625318,MIAMI DADE COUNTY,Wood
670836,MIAMI DADE COUNTY,Reinforced Masonry
196776,MIAMI DADE COUNTY,Masonry
856784,MIAMI DADE COUNTY,Masonry
974072,MIAMI DADE COUNTY,Masonry
549649,MIAMI DADE COUNTY,Masonry
494227,MIAMI DADE COUNTY,Wood
881516,MIAMI DADE COUNTY,Wood
744529,MIAMI DADE COUNTY,Masonry
784468,MIAMI DADE COUNTY,Masonry
883047,MIAMI DADE COUNTY,Masonry
541434,MIAMI DADE COUNTY,Masonry
157621,MIAMI DADE COUNTY,Masonry
238322,MIAMI DADE COUNTY,Masonry
386621,MIAMI DADE COUNTY,Masonry
906028,MIAMI DADE COUNTY,Masonry
735805,MIAMI DADE COUNTY,Masonry
732403,MIAMI DADE COUNTY,Masonry
210229,MIAMI DADE COUNTY,Masonry
479089,MIAMI DADE COUNTY,Wood
289187,MIAMI DADE COUNTY,Masonry
554629,MIAMI DADE COUNTY,Wood
331154,MIAMI DADE COUNTY,Steel Frame
681345,MIAMI DADE COUNTY,Wood
124964,MIAMI DADE COUNTY,Wood
584569,MIAMI DADE COUNTY,Wood
243388,MIAMI DADE COUNTY,Wood
708830,MIAMI DADE COUNTY,Wood
673728,MIAMI DADE COUNTY,Reinforced Concrete
910284,MIAMI DADE COUNTY,Wood
668103,MIAMI DADE COUNTY,Reinforced Masonry
486903,MIAMI DADE COUNTY,Wood
435917,MIAMI DADE COUNTY,Wood
433427,MIAMI DADE COUNTY,Wood
889278,MIAMI DADE COUNTY,Wood
156777,MIAMI DADE COUNTY,Wood
389356,MIAMI DADE COUNTY,Wood
540501,MIAMI DADE COUNTY,Wood
983435,MIAMI DADE COUNTY,Wood
894383,MIAMI DADE COUNTY,Reinforced Concrete
867865,MIAMI DADE COUNTY,Masonry
792971,MIAMI DADE COUNTY,Reinforced Masonry
756332,MIAMI DADE COUNTY,Reinforced Concrete
967989,BROWARD COUNTY,Reinforced Masonry
198460,BROWARD COUNTY,Wood
987324,BROWARD COUNTY,Reinforced Masonry
729012,BROWARD COUNTY,Reinforced Masonry
928100,BROWARD COUNTY,Masonry
632071,BROWARD COUNTY,Wood
853265,BROWARD COUNTY,Wood
896707,BROWARD COUNTY,Wood
825604,BROWARD COUNTY,Wood
873737,BROWARD COUNTY,Wood
151917,BROWARD COUNTY,Masonry
427256,BROWARD COUNTY,Wood
607336,BROWARD COUNTY,Masonry
248743,BROWARD COUNTY,Masonry
242494,BROWARD COUNTY,Masonry
192179,BROWARD COUNTY,Masonry
240295,BROWARD COUNTY,Masonry
652549,BROWARD COUNTY,Masonry
763715,BROWARD COUNTY,Wood
643315,BROWARD COUNTY,Wood
714828,BROWARD COUNTY,Wood
924915,BROWARD COUNTY,Masonry
528740,BROWARD COUNTY,Masonry
268584,BROWARD COUNTY,Masonry
372035,BROWARD COUNTY,Reinforced Concrete
266441,BROWARD COUNTY,Masonry
757721,BROWARD COUNTY,Wood
693993,BROWARD COUNTY,Masonry
759941,BROWARD COUNTY,Masonry
199310,BROWARD COUNTY,Masonry
495321,BROWARD COUNTY,Wood
587329,BROWARD COUNTY,Wood
567667,BROWARD COUNTY,Wood
457082,BROWARD COUNTY,Masonry
806351,BROWARD COUNTY,Masonry
355817,BROWARD COUNTY,Wood
623019,BROWARD COUNTY,Wood
642533,BROWARD COUNTY,Masonry
155730,BROWARD COUNTY,Wood
186569,BROWARD COUNTY,Masonry
735231,BROWARD COUNTY,Masonry
874155,BROWARD COUNTY,Reinforced Masonry
146996,BROWARD COUNTY,Wood
311421,BROWARD COUNTY,Wood
401982,BROWARD COUNTY,Wood
179683,BROWARD COUNTY,Masonry
127062,BROWARD COUNTY,Wood
693179,BROWARD COUNTY,Wood
375162,BROWARD COUNTY,Masonry
782629,BROWARD COUNTY,Reinforced Masonry
973538,BROWARD COUNTY,Reinforced Masonry
870012,BROWARD COUNTY,Masonry
473441,BROWARD COUNTY,Masonry
562835,BROWARD COUNTY,Wood
751870,BROWARD COUNTY,Reinforced Masonry
808704,BROWARD COUNTY,Reinforced Masonry
755506,BROWARD COUNTY,Reinforced Masonry
941238,BROWARD COUNTY,Wood
576877,BROWARD COUNTY,Wood
672321,BROWARD COUNTY,Reinforced Concrete
631691,BROWARD COUNTY,Wood
913807,BROWARD COUNTY,Wood
917920,BROWARD COUNTY,Masonry
293964,BROWARD COUNTY,Reinforced Masonry
943662,BROWARD COUNTY,Reinforced Masonry
100937,BROWARD COUNTY,Masonry
317179,BROWARD COUNTY,Masonry
331901,BROWARD COUNTY,Masonry
948926,BROWARD COUNTY,Masonry
593588,BROWARD COUNTY,Wood
859545,BROWARD COUNTY,Reinforced Concrete
893551,BROWARD COUNTY,Wood
905175,BROWARD COUNTY,Masonry
532998,BROWARD COUNTY,Reinforced Masonry
840115,BROWARD COUNTY,Wood
356691,BROWARD COUNTY,Wood
333006,BROWARD COUNTY,Steel Frame
588558,BROWARD COUNTY,Masonry
552394,BROWARD COUNTY,Reinforced Concrete
414657,BROWARD COUNTY,Wood
221222,BROWARD COUNTY,Wood
888683,BROWARD COUNTY,Wood
767092,BROWARD COUNTY,Wood
924839,BROWARD COUNTY,Masonry
123278,BROWARD COUNTY,Masonry
671026,BROWARD COUNTY,Masonry
398042,BROWARD COUNTY,Reinforced Concrete
837345,BROWARD COUNTY,Masonry
659552,BROWARD COUNTY,Masonry
871944,BROWARD COUNTY,Masonry
773590,BROWARD COUNTY,Masonry
701077,BROWARD COUNTY,Reinforced Masonry
881130,BROWARD COUNTY,Masonry
223129,BROWARD COUNTY,Masonry
723014,BROWARD COUNTY,Masonry
935136,BROWARD COUNTY,Wood
474244,BROWARD COUNTY,Wood
801288,BROWARD COUNTY,Wood
332283,BROWARD COUNTY,Wood
474089,BROWARD COUNTY,Wood
554469,BROWARD COUNTY,Wood
226765,BROWARD COUNTY,Wood
606031,BROWARD COUNTY,Wood
982866,BROWARD COUNTY,Reinforced Masonry
360346,BROWARD COUNTY,Reinforced Masonry
893121,BROWARD COUNTY,Masonry
674534,BROWARD COUNTY,Masonry
404853,BROWARD COUNTY,Masonry
429331,BROWARD COUNTY,Masonry
961377,BROWARD COUNTY,Masonry
203632,BROWARD COUNTY,Wood
860894,BROWARD COUNTY,Wood
948849,BROWARD COUNTY,Wood
615294,BROWARD COUNTY,Wood
466132,BROWARD COUNTY,Wood
261502,BROWARD COUNTY,Wood
808852,BROWARD COUNTY,Wood
138725,BROWARD COUNTY,Wood
678358,BROWARD COUNTY,Wood
917664,BROWARD COUNTY,Wood
308658,BROWARD COUNTY,Masonry
651804,BROWARD COUNTY,Wood
121530,BROWARD COUNTY,Wood
140003,BROWARD COUNTY,Wood
819551,BROWARD COUNTY,Wood
326623,BROWARD COUNTY,Wood
508785,BROWARD COUNTY,Wood
798280,BROWARD COUNTY,Wood
191044,BROWARD COUNTY,Wood
818695,BROWARD COUNTY,Wood
644870,BROWARD COUNTY,Wood
970217,BROWARD COUNTY,Reinforced Concrete
172138,BROWARD COUNTY,Masonry
575527,BROWARD COUNTY,Masonry
967281,BROWARD COUNTY,Wood
803618,BROWARD COUNTY,Wood
979507,BROWARD COUNTY,Wood
151398,BROWARD COUNTY,Wood
836761,BROWARD COUNTY,Wood
555024,BROWARD COUNTY,Wood
216145,BROWARD COUNTY,Wood
576218,BROWARD COUNTY,Wood
718613,BROWARD COUNTY,Wood
765135,BROWARD COUNTY,Wood
965882,BROWARD COUNTY,Wood
572751,BROWARD COUNTY,Wood
608853,BROWARD COUNTY,Wood
829305,BROWARD COUNTY,Wood
330541,BROWARD COUNTY,Wood
260579,BROWARD COUNTY,Wood
465834,BROWARD COUNTY,Wood
700753,BROWARD COUNTY,Wood
353836,BROWARD COUNTY,Wood
502623,BROWARD COUNTY,Wood
633315,BROWARD COUNTY,Reinforced Masonry
829303,BROWARD COUNTY,Wood
559438,BROWARD COUNTY,Wood
635848,BROWARD COUNTY,Wood
270159,BROWARD COUNTY,Wood
217161,BROWARD COUNTY,Wood
110280,BROWARD COUNTY,Wood
458642,BROWARD COUNTY,Wood
709189,BROWARD COUNTY,Wood
862119,BROWARD COUNTY,Wood
428097,BROWARD COUNTY,Wood
545654,BROWARD COUNTY,Wood
219903,BROWARD COUNTY,Wood
318337,BROWARD COUNTY,Wood
582530,BROWARD COUNTY,Masonry
905338,BROWARD COUNTY,Wood
838111,BROWARD COUNTY,Wood
662275,BROWARD COUNTY,Wood
721571,BROWARD COUNTY,Wood
287087,BROWARD COUNTY,Wood
669419,BROWARD COUNTY,Reinforced Masonry
622520,BROWARD COUNTY,Masonry
569332,BROWARD COUNTY,Wood
502845,BROWARD COUNTY,Wood
498350,BROWARD COUNTY,Wood
124288,BROWARD COUNTY,Wood
320912,BROWARD COUNTY,Wood
351954,BROWARD COUNTY,Wood
906126,BROWARD COUNTY,Wood
436052,BROWARD COUNTY,Wood
883496,BROWARD COUNTY,Wood
522047,BROWARD COUNTY,Wood
312924,BROWARD COUNTY,Wood
646742,BROWARD COUNTY,Wood
384669,BROWARD COUNTY,Wood
542278,BROWARD COUNTY,Wood
452311,BROWARD COUNTY,Wood
574318,BROWARD COUNTY,Wood
987735,BROWARD COUNTY,Wood
646886,BROWARD COUNTY,Wood
452524,BROWARD COUNTY,Wood
436092,BROWARD COUNTY,Wood
447626,BROWARD COUNTY,Wood
390591,BROWARD COUNTY,Wood
864221,BROWARD COUNTY,Wood
203691,BROWARD COUNTY,Wood
735168,BROWARD COUNTY,Wood
639640,BROWARD COUNTY,Wood
805484,BROWARD COUNTY,Reinforced Masonry
721351,BROWARD COUNTY,Masonry
349424,BROWARD COUNTY,Wood
940987,BROWARD COUNTY,Wood
232513,BROWARD COUNTY,Wood
119627,BROWARD COUNTY,Wood
994243,BROWARD COUNTY,Wood
754433,BROWARD COUNTY,Wood
173289,BROWARD COUNTY,Wood
141938,BROWARD COUNTY,Masonry
741726,BROWARD COUNTY,Reinforced Concrete
974604,BROWARD COUNTY,Reinforced Masonry
835768,BROWARD COUNTY,Reinforced Masonry
994386,BROWARD COUNTY,Reinforced Concrete
140136,BROWARD COUNTY,Reinforced Masonry
371360,BROWARD COUNTY,Masonry
920513,BROWARD COUNTY,Reinforced Masonry
140236,BROWARD COUNTY,Reinforced Masonry
689529,BROWARD COUNTY,Masonry
744851,BROWARD COUNTY,Reinforced Masonry
168280,BROWARD COUNTY,Reinforced Masonry
635192,BROWARD COUNTY,Reinforced Masonry
499554,BROWARD COUNTY,Reinforced Concrete
487108,BROWARD COUNTY,Reinforced Masonry
522468,BROWARD COUNTY,Reinforced Masonry
461117,BROWARD COUNTY,Masonry
172057,BROWARD COUNTY,Masonry
339082,BROWARD COUNTY,Masonry
643431,BROWARD COUNTY,Masonry
647792,BROWARD COUNTY,Masonry
541692,BROWARD COUNTY,Masonry
611463,BROWARD COUNTY,Masonry
733332,BROWARD COUNTY,Wood
796548,BROWARD COUNTY,Wood
801249,BROWARD COUNTY,Wood
863632,BROWARD COUNTY,Wood
659627,BROWARD COUNTY,Wood
487117,BROWARD COUNTY,Wood
301444,BROWARD COUNTY,Wood
902267,BROWARD COUNTY,Wood
530842,BROWARD COUNTY,Wood
484651,BROWARD COUNTY,Masonry
562730,BROWARD COUNTY,Masonry
571700,BROWARD COUNTY,Wood
215023,BROWARD COUNTY,Wood
278032,BROWARD COUNTY,Wood
560387,BROWARD COUNTY,Wood
902473,BROWARD COUNTY,Wood
667321,BROWARD COUNTY,Masonry
892793,BROWARD COUNTY,Wood
355993,BROWARD COUNTY,Reinforced Masonry
569678,BROWARD COUNTY,Masonry
946819,BROWARD COUNTY,Masonry
965313,BROWARD COUNTY,Masonry
992235,BROWARD COUNTY,Masonry
634735,BROWARD COUNTY,Masonry
166470,BROWARD COUNTY,Wood
678377,BROWARD COUNTY,Wood
437606,BROWARD COUNTY,Masonry
896734,BROWARD COUNTY,Masonry
789650,BROWARD COUNTY,Masonry
356621,BROWARD COUNTY,Reinforced Concrete
558372,BROWARD COUNTY,Wood
173199,BROWARD COUNTY,Masonry
856400,BROWARD COUNTY,Reinforced Concrete
984061,BROWARD COUNTY,Reinforced Concrete
425896,BROWARD COUNTY,Wood
271734,BROWARD COUNTY,Wood
367775,BROWARD COUNTY,Wood
355760,BROWARD COUNTY,Wood
944395,BROWARD COUNTY,Wood
143992,BROWARD COUNTY,Wood
412944,BROWARD COUNTY,Reinforced Masonry
139757,BROWARD COUNTY,Wood
748594,BROWARD COUNTY,Wood
816130,BROWARD COUNTY,Wood
495257,BROWARD COUNTY,Wood
719714,BROWARD COUNTY,Wood
973692,BROWARD COUNTY,Wood
554745,BROWARD COUNTY,Wood
700606,BROWARD COUNTY,Wood
574490,BROWARD COUNTY,Wood
718638,BROWARD COUNTY,Wood
378023,BROWARD COUNTY,Wood
659776,BROWARD COUNTY,Wood
378438,BROWARD COUNTY,Wood
997331,BROWARD COUNTY,Wood
282681,BROWARD COUNTY,Wood
700682,BROWARD COUNTY,Wood
825968,BROWARD COUNTY,Wood
150967,BROWARD COUNTY,Wood
880895,BROWARD COUNTY,Wood
725930,BROWARD COUNTY,Wood
216149,BROWARD COUNTY,Wood
627868,BROWARD COUNTY,Wood
699242,BROWARD COUNTY,Wood
660295,BROWARD COUNTY,Wood
636962,BROWARD COUNTY,Wood
343822,BROWARD COUNTY,Wood
854890,BROWARD COUNTY,Wood
150554,BROWARD COUNTY,Wood
204758,BROWARD COUNTY,Wood
272337,BROWARD COUNTY,Wood
963562,BROWARD COUNTY,Masonry
270754,BROWARD COUNTY,Wood
358108,BROWARD COUNTY,Wood
837955,BROWARD COUNTY,Wood
432016,BROWARD COUNTY,Wood
529545,BROWARD COUNTY,Wood
961967,BROWARD COUNTY,Wood
142164,BROWARD COUNTY,Reinforced Masonry
